web_scraper_order,web_scraper_start_url,nom,prix,adresse,image_lien
"1771780987-221","https://sn.coinafrique.com/categorie/chiens?page=8","Femelle berger","220CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3376533_uploaded_image1_1633740684.jpg"
"1771780987-222","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot berger allemand","150 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3368938_uploaded_image1_1633428420.jpg"
"1771780987-223","https://sn.coinafrique.com/categorie/chiens?page=8","Pitbull pur-sang","150 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3368452_uploaded_image1_1633396286.jpg"
"1771780987-224","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot pitbull","300 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3367797_uploaded_image1_1633361188.jpg"
"1771780987-225","https://sn.coinafrique.com/categorie/chiens?page=8","Chien berger belge malinois","300 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3366373_uploaded_image1_1633299895.jpg"
"1771780987-226","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots boerboels","450 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3366238_uploaded_image1_1633294009.jpg"
"1771780987-227","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Bichon maltais","300 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3358891_uploaded_image1_1632962876.jpg"
"1771780987-228","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots berger allemand","100 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3348655_uploaded_image1_1632345423.jpg"
"1771780987-229","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot","150 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3347884_uploaded_image1_1632317614.jpg"
"1771780987-230","https://sn.coinafrique.com/categorie/chiens?page=8","Chien berger allemand","109 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3338576_uploaded_image1_1631822671.jpg"
"1771780987-231","https://sn.coinafrique.com/categorie/chiens?page=8","Chien Pembroke Welch Corgi","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3338430_uploaded_image1_1631815367.jpg"
"1771780987-232","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots","40 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3317614_uploaded_image1_1630845732.jpg"
"1771780987-233","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots","40 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3314578_uploaded_image1_1630685159.jpg"
"1771780987-234","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3309512_uploaded_image1_1630509383.jpg"
"1771780987-235","https://sn.coinafrique.com/categorie/chiens?page=8","Bichon maltais","Prix sur demande","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3304212_uploaded_image1_1630290090.jpg"
"1771780987-236","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot bichon maltais","165 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3303737_uploaded_image1_1630255149.jpg"
"1771780987-237","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots croisés husky golde","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3303734_uploaded_image1_1630254579.jpg"
"1771780987-238","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Boerboels","450 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3301357_uploaded_image1_1630079806.jpg"
"1771780987-239","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Berger Allemand","100 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3291944_uploaded_image1_1629570459.jpg"
"1771780987-240","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Berger Allemand","135 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_3289564_uploaded_image1_1629449927.jpg"
"1771780987-241","https://sn.coinafrique.com/categorie/chiens?page=8","Chien","200 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3287244_uploaded_image1_1629321508.jpg"
"1771780987-242","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots bichon","155 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3285176_uploaded_image1_1629224463.jpg"
"1771780987-243","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots berger allemand malinois","100 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3277097_uploaded_image1_1628797153.jpg"
"1771780987-244","https://sn.coinafrique.com/categorie/chiens?page=8","Berger allemand","250 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3275523_uploaded_image1_1628713420.jpg"
"1771780987-245","https://sn.coinafrique.com/categorie/chiens?page=8","Chien berger allemand","130 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3270823_uploaded_image1_1628508317.jpg"
"1771780987-246","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Labrador","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3267297_uploaded_image1_1628319181.jpg"
"1771780987-247","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Labrador","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3252408_uploaded_image1_1627658009.jpg"
"1771780987-248","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Labrador","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3247804_uploaded_image1_1627412495.jpg"
"1771780987-249","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot","50 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3244351_uploaded_image1_1627227850.jpg"
"1771780987-250","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots malinois","150 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3241866_uploaded_image1_1627052478.jpg"
"1771780987-251","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Labrador","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3241804_uploaded_image1_1627049158.jpg"
"1771780987-252","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot métisse pitbull - malinois","170 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3236932_uploaded_image1_1626721106.jpg"
"1771780987-253","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Pitbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3226832_uploaded_image1_1626205026.jpg"
"1771780987-254","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot berger","250CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3214802_uploaded_image1_1625661526.jpg"
"1771780987-255","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Boerboel","450 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3212861_uploaded_image1_1625581413.jpg"
"1771780987-256","https://sn.coinafrique.com/categorie/chiens?page=8","Caniche bichon","200 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3202334_uploaded_image1_1625164146.jpg"
"1771780987-257","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Rotweiller","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3199510_uploaded_image1_1625076077.jpg"
"1771780987-258","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3193468_uploaded_image1_1624738582.jpg"
"1771780987-259","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3191873_uploaded_image1_1624648157.jpg"
"1771780987-260","https://sn.coinafrique.com/categorie/chiens?page=8","Chien Canne Corso italien","300 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3190440_uploaded_image1_1624569942.jpg"
"1771780987-261","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Doberman","450 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3189286_uploaded_image1_1624530960.jpg"
"1771780987-262","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot pittbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3185241_uploaded_image1_1624350699.jpg"
"1771780987-263","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Pitbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3183820_uploaded_image1_1624279100.jpg"
"1771780987-264","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots pittbull male","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3182211_uploaded_image1_1624190461.jpg"
"1771780987-265","https://sn.coinafrique.com/categorie/chiens?page=8","Chien berger belge malinois","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3174182_uploaded_image1_1623781709.jpg"
"1771780987-266","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots berger allemand","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3174177_uploaded_image1_1623781504.jpg"
"1771780987-267","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Berger Allemand","Prix sur demande","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3173764_uploaded_image1_1623769361.jpg"
"1771780987-268","https://sn.coinafrique.com/categorie/chiens?page=8","Chien","Prix sur demande","Pikine, Sénégal","https://images.coinafrique.com/thumb_3173633_uploaded_image1_1623766305.jpg"
"1771780987-269","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot berger allemand","175 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3169152_uploaded_image1_1623530409.jpg"
"1771780987-270","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Malinois","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3166487_uploaded_image1_1623411352.jpg"
"1771780987-271","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Berger Allemand","165 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3163567_uploaded_image1_1623273113.jpg"
"1771780987-272","https://sn.coinafrique.com/categorie/chiens?page=8","Caniches Bichons maltais - 5 mois","125 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3159435_uploaded_image1_1623109995.jpg"
"1771780987-273","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Labrador","300 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3157315_uploaded_image1_1623033828.jpg"
"1771780987-274","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots bergers allemands","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3156059_uploaded_image1_1622974281.jpg"
"1771780987-275","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots bichon malté","180 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3154816_uploaded_image1_1622898660.jpg"
"1771780987-276","https://sn.coinafrique.com/categorie/chiens?page=8","Mâle berger allemand","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3154731_uploaded_image1_1622896116.jpg"
"1771780987-277","https://sn.coinafrique.com/categorie/chiens?page=8","Mâle berger allemand","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3154709_uploaded_image1_1622895481.jpg"
"1771780987-278","https://sn.coinafrique.com/categorie/chiens?page=8","Bichons maltais","300 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3143508_uploaded_image1_1622507623.jpg"
"1771780987-279","https://sn.coinafrique.com/categorie/chiens?page=8","Pitbul","120 000CFA","Bargny, Sénégal","https://images.coinafrique.com/thumb_3137013_uploaded_image1_1622138411.jpg"
"1771780987-280","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots tigrés","150 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3130909_uploaded_image1_1621857767.jpg"
"1771780987-281","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Malinois","400 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3127168_uploaded_image1_1621619155.jpg"
"1771780987-282","https://sn.coinafrique.com/categorie/chiens?page=8","Chiens Berger Allemand","100 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3121248_uploaded_image1_1621346709.jpg"
"1771780987-283","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot berger malinois","100 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3109622_uploaded_image1_1620694648.jpg"
"1771780987-284","https://sn.coinafrique.com/categorie/chiens?page=8","Chien mâle berger allemand","150 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3106042_uploaded_image1_1620542269.jpg"
"1771780987-285","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Berger Malinois mâle - femelle","200 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3106040_uploaded_image1_1620542168.jpg"
"1771780987-286","https://sn.coinafrique.com/categorie/chiens?page=8","Chien Pitbull","300 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3098650_uploaded_image1_1620217591.jpg"
"1771780987-287","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots labradors","450 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3098631_uploaded_image1_1620217195.jpg"
"1771780987-288","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot berger allemand","250 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3092060_uploaded_image1_1619960652.jpg"
"1771780987-289","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Pékinois","Prix sur demande","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_3086369_uploaded_image1_1619699793.jpg"
"1771780987-290","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Pitbull","150CFA","Bargny, Sénégal","https://images.coinafrique.com/thumb_3085151_uploaded_image1_1619629177.jpg"
"1771780987-291","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Pitbull","130 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3083215_uploaded_image1_1619540472.jpg"
"1771780987-292","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Bichon Maltais","350 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3079960_uploaded_image1_1619390476.jpg"
"1771780991-293","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots métissés berger allemand","300 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_3763206_uploaded_image1_1656503598.jpg"
"1771780991-294","https://sn.coinafrique.com/categorie/chiens?page=7","Husky de Sibérie","350 000CFA","Mboro, Sénégal","https://images.coinafrique.com/thumb_3760923_uploaded_image1_1656352716.jpg"
"1771780991-295","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Boerboel","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3757511_uploaded_image2_1656113263.jpeg"
"1771780991-296","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Labrador","350 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3756515_uploaded_image1_1656067446.jpg"
"1771780991-297","https://sn.coinafrique.com/categorie/chiens?page=7","Caniche Bichon","275 000CFA","Gueule Tapée, Dakar, Sénégal","https://images.coinafrique.com/thumb_3745475_uploaded_image1_1655394522.jpg"
"1771780991-298","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Pittbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3742224_uploaded_image1_1655226051.jpg"
"1771780991-299","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Pittbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3742171_uploaded_image1_1655224315.jpg"
"1771780991-300","https://sn.coinafrique.com/categorie/chiens?page=7","Chiuawa toy","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3740587_uploaded_image1_1655145956.jpg"
"1771780991-301","https://sn.coinafrique.com/categorie/chiens?page=7","Yorkshire toy terrier","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3740585_uploaded_image1_1655145883.jpg"
"1771780991-302","https://sn.coinafrique.com/categorie/chiens?page=7","Bulldog français","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3740584_uploaded_image1_1655145798.jpg"
"1771780991-303","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Spitz","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3734409_uploaded_image1_1654778942.jpg"
"1771780991-304","https://sn.coinafrique.com/categorie/chiens?page=7","Chien malinois","200 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3722963_uploaded_image1_1654171360.jpg"
"1771780991-305","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot malinois","Prix sur demande","Mbour, Sénégal","https://images.coinafrique.com/thumb_3712064_uploaded_image3_1653519092.jpeg"
"1771780991-306","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Pitbull","500 000CFA","Pout, Sénégal","https://images.coinafrique.com/thumb_3702631_uploaded_image1_1652963572.jpg"
"1771780991-307","https://sn.coinafrique.com/categorie/chiens?page=7","Bichon malte","95 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3701821_uploaded_image1_1652903283.jpg"
"1771780991-308","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot bergers allemands","250 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3698110_uploaded_image2_1652703673.jpeg"
"1771780991-309","https://sn.coinafrique.com/categorie/chiens?page=7","Rottweiler royal  femelle","350 000CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_3696751_uploaded_image1_1652605169.jpg"
"1771780991-310","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Labradors","65 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3696528_uploaded_image1_1652568034.jpg"
"1771780991-311","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Chowsky","600 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3685884_uploaded_image1_1651951280.jpg"
"1771780991-312","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Caniche bichon","300 000CFA","Gueule Tapée, Dakar, Sénégal","https://images.coinafrique.com/thumb_3680927_uploaded_image1_1651687101.jpg"
"1771780991-313","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Berger Allemand","150 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3676669_uploaded_image1_1651421266.jpg"
"1771780991-314","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Pittbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3675795_uploaded_image1_1651360362.jpg"
"1771780991-315","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots","350 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3674879_uploaded_image2_1651277234.jpeg"
"1771780991-316","https://sn.coinafrique.com/categorie/chiens?page=7","Bichons","300 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3674870_uploaded_image1_1651276539.jpg"
"1771780991-317","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Bergers Allemands","165 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3672231_uploaded_image1_1651098138.jpg"
"1771780991-318","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Berger Allemand","180 000CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_3671351_uploaded_image1_1651056079.jpg"
"1771780991-319","https://sn.coinafrique.com/categorie/chiens?page=7","Chien malinois belge","400 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3651393_uploaded_image1_1649830979.jpg"
"1771780991-320","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Bichon","400 000CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_3643086_uploaded_image1_1649338352.jpg"
"1771780991-321","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Bichon","400 000CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_3643080_uploaded_image1_1649338162.jpg"
"1771780991-322","https://sn.coinafrique.com/categorie/chiens?page=7","Berger Malinois","250 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3641088_uploaded_image1_1649246394.jpg"
"1771780991-323","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Berger","150 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3620132_uploaded_image1_1648033840.jpg"
"1771780991-324","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot femelle","80 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3620121_uploaded_image1_1648033413.jpg"
"1771780991-325","https://sn.coinafrique.com/categorie/chiens?page=7","Bichon Maltais","200 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3609624_uploaded_image1_1647349943.jpg"
"1771780991-326","https://sn.coinafrique.com/categorie/chiens?page=7","Chien","150 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3606222_uploaded_image2_1647128155.jpeg"
"1771780991-327","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Bichon Maltais","250 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3605748_uploaded_image1_1647097502.jpg"
"1771780991-328","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots bergers allemands","170 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3605422_uploaded_image1_1647084802.jpg"
"1771780991-329","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot mâle Pitbull","120 000CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_3596319_uploaded_image1_1646581647.jpg"
"1771780991-330","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots croisés","150 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3590682_uploaded_image1_1646255754.jpg"
"1771780991-331","https://sn.coinafrique.com/categorie/chiens?page=7","Berger allemand femelle","80 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3588708_uploaded_image1_1646171264.jpg"
"1771780991-332","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Berger Malinois","Prix sur demande","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3586169_uploaded_image1_1646072311.jpg"
"1771780991-333","https://sn.coinafrique.com/categorie/chiens?page=7","Berger allemand","400 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3580502_uploaded_image3_1645666033.jpeg"
"1771780991-334","https://sn.coinafrique.com/categorie/chiens?page=7","Caniche","200 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3576029_uploaded_image1_1645405787.jpg"
"1771780991-335","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Husky Berger","200 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3567601_uploaded_image1_1644861792.jpg"
"1771780991-336","https://sn.coinafrique.com/categorie/chiens?page=7","Caniches","200 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3564716_uploaded_image1_1644653719.jpg"
"1771780991-337","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots malinois","150 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3560042_uploaded_image1_1644375431.jpg"
"1771780991-338","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Rottweiler","200 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3559497_uploaded_image1_1644342610.jpg"
"1771780991-339","https://sn.coinafrique.com/categorie/chiens?page=7","Femelle pitt","130 000CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_3555055_uploaded_image1_1644018829.jpg"
"1771780991-340","https://sn.coinafrique.com/categorie/chiens?page=7","Chien","Prix sur demande","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_3554069_uploaded_image1_1643979741.jpg"
"1771780991-341","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots berger allemand","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3542781_uploaded_image1_1643376341.jpg"
"1771780991-342","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Caniche","200 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3539780_uploaded_image1_1643199203.jpg"
"1771780991-343","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Dogue Allemand croisé Berger","150 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3538695_uploaded_image1_1643123090.jpg"
"1771780991-344","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Amstaff","150 000CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_3538182_uploaded_image1_1643104371.jpg"
"1771780991-345","https://sn.coinafrique.com/categorie/chiens?page=7","Dalmatien","500 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3535198_uploaded_image2_1642854976.jpeg"
"1771780991-346","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Pitbull mâle","110 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3532010_uploaded_image1_1642671792.jpg"
"1771780991-347","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots malinois","Prix sur demande","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3528607_uploaded_image1_1642449665.jpg"
"1771780991-348","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Bulldog Français","Prix sur demande","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3526979_uploaded_image1_1642348631.jpg"
"1771780991-349","https://sn.coinafrique.com/categorie/chiens?page=7","Chien malinois","200 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3526946_uploaded_image1_1642346487.jpg"
"1771780991-350","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Samoyede","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3523984_uploaded_image1_1642144226.jpg"
"1771780991-351","https://sn.coinafrique.com/categorie/chiens?page=7","Pitbull","150 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3523897_uploaded_image1_1642127455.jpg"
"1771780991-352","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Bichons Maltais","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3518812_uploaded_image1_1641875927.jpg"
"1771780991-353","https://sn.coinafrique.com/categorie/chiens?page=7","Husky blanc sibérie","600 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3515349_uploaded_image1_1641650640.jpg"
"1771780991-354","https://sn.coinafrique.com/categorie/chiens?page=7","Chien","Prix sur demande","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3512030_uploaded_image1_1641478168.jpg"
